SNo;Name;Symbol;Date;High;Low;Open;Close;Volume;Marketcap;Rank
8723;Binance Coin;BNB;30/12/2020;39.16;36.9;38.95;38.14;501223201.00;5507131905;4
8724;Binance Coin;BNB;31/12/2020;38.16;36.74;38.12;37.38;404140896.00;5397344408;4
8725;Binance Coin;BNB;1/01/2021;38.93;37.05;37.37;37.91;459165743.00;5473732252;4
8726;Binance Coin;BNB;2/01/2021;38.84;36.93;37.92;38.24;521965394.00;5522336922;4
8727;Binance Coin;BNB;3/01/2021;41.61;37.82;38.25;41.15;758008613.00;5942182741;4
8728;Binance Coin;BNB;4/01/2021;43.13;38.14;41.2;40.93;807877171.00;5910034134;4
8729;Binance Coin;BNB;5/01/2021;41.73;38.98;40.94;41.73;644270927.00;6026750037;4
8730;Binance Coin;BNB;6/01/2021;42.19;40.59;41.78;42.17;641021601.00;6089040529;4
8731;Binance Coin;BNB;7/01/2021;44.47;41.5;42.2;43.45;829964770.00;6274391512;4
8732;Binance Coin;BNB;8/01/2021;43.59;40.53;43.57;42.4;650561500.00;6122161936;4
8733;Binance Coin;BNB;9/01/2021;44.12;41.59;42.37;43.93;590039660.00;6344192423;4
8734;Binance Coin;BNB;10/01/2021;45.16;40.59;43.94;42.45;701488832.00;6129838356;4
8735;Binance Coin;BNB;11/01/2021;42.48;35.17;42.47;38.37;890728694.00;5541076413;4
8736;Binance Coin;BNB;12/01/2021;39.93;37.19;38.28;38.11;567249584.00;5427343148;4
8737;Binance Coin;BNB;13/01/2021;40.4;37.14;38.11;40.14;542384725.00;5715620009;4
8738;Binance Coin;BNB;14/01/2021;41.87;39.66;40.12;41.79;534108764.00;5951694799;4
8739;Binance Coin;BNB;15/01/2021;42.41;39.1;41.79;40.92;562019413.00;5827131331;4
8740;Binance Coin;BNB;16/01/2021;43.92;40.73;40.92;43.17;604218252.00;6147951452;4
8741;Binance Coin;BNB;17/01/2021;46.65;41.09;43.16;45.68;664875513.00;6505788375;4
8742;Binance Coin;BNB;18/01/2021;46.8;44.16;45.77;45.35;586905636.00;6458589310;4
8743;Binance Coin;BNB;19/01/2021;47.1;41.94;45.34;42.79;750638729.00;6622630370;4
8744;Binance Coin;BNB;20/01/2021;42.75;40.31;42.66;42.61;684094133.00;6584162604;4
8745;Binance Coin;BNB;21/01/2021;42.64;38.45;42.61;38.65;621983627.00;5972049400;4
8746;Binance Coin;BNB;22/01/2021;41.41;36.95;38.64;40.86;561072899.00;6313834019;4
8747;Binance Coin;BNB;23/01/2021;41.85;39.59;40.87;40.82;468609053.00;6307329734;4
8748;Binance Coin;BNB;24/01/2021;42.19;40.5;40.86;41.88;450486066.00;6472081160;4
8749;Binance Coin;BNB;25/01/2021;43.35;40.63;41.88;41.62;507172505.00;6432226784;4
8750;Binance Coin;BNB;26/01/2021;42.48;40.01;41.66;41.69;546536514.00;6443203629;4
8751;Binance Coin;BNB;27/01/2021;42.05;39.73;41.76;40.99;519618043.00;6335052741;4
8752;Binance Coin;BNB;28/01/2021;43.08;40.51;40.99;42.53;533847527.00;6572141169;4
8753;Binance Coin;BNB;29/01/2021;44.01;41.91;42.39;42.85;651771603.00;6622092912;4
8754;Binance Coin;BNB;30/01/2021;44.99;42.68;42.85;44.77;533768579.00;6918784867;4
8755;Binance Coin;BNB;31/01/2021;45.71;43.43;44.8;44.28;512545443.00;6842092373;4
8756;Binance Coin;BNB;1/02/2021;52.14;43.52;44.31;51.61;1256933735.00;7975081034;4
8757;Binance Coin;BNB;2/02/2021;52.91;49.39;51.55;51.06;1006694242.00;7889888370;4
8758;Binance Coin;BNB;3/02/2021;52.68;49.96;51.05;52.24;714000888.00;8073200035;4
8759;Binance Coin;BNB;4/02/2021;57.07;51.6;52.24;55.93;940905214.00;8642265397;4
8760;Binance Coin;BNB;5/02/2021;68.46;56.01;56.01;67.85;1431595319.00;10484364380;4
8761;Binance Coin;BNB;6/02/2021;75.4;62.21;67.85;72.73;2114553792.00;11239725838;4
8762;Binance Coin;BNB;7/02/2021;74.61;64.5;72.87;68.59;1493688265.00;10599484196;4
8763;Binance Coin;BNB;8/02/2021;79.83;67.86;68.53;79.83;2133574291.00;12336590447;4
8764;Binance Coin;BNB;9/02/2021;115.13;78.45;79.81;107.9;4425849540.00;16673976092;4
8765;Binance Coin;BNB;10/02/2021;148.07;107.71;107.71;129.74;7000323240.00;20048643233;4
8766;Binance Coin;BNB;11/02/2021;131.54;119.1;129.31;124.43;2809765027.00;19229172295;4
8767;Binance Coin;BNB;12/02/2021;140.24;121.73;124.16;136.95;2981627650.00;21163016404;4
8768;Binance Coin;BNB;13/02/2021;138.47;125.73;136.93;133.45;2116751635.00;20622814703;4
8769;Binance Coin;BNB;14/02/2021;138.76;128.73;133.47;136.43;2312597445.00;21082369583;4
8770;Binance Coin;BNB;15/02/2021;139.22;119.73;136.28;129.57;2414986848.00;20022485368;4
8771;Binance Coin;BNB;16/02/2021;133.28;126.8;129.74;130.06;1925775294.00;20098017962;4
8772;Binance Coin;BNB;17/02/2021;175.12;127.09;130.08;164.67;5236224271.00;25446929134;4
8773;Binance Coin;BNB;18/02/2021;199.46;163.27;165.02;195.93;6110987389.00;30278016489;4
8774;Binance Coin;BNB;19/02/2021;342.88;195.39;195.99;332.62;17982945189.00;51400081848;4
8775;Binance Coin;BNB;20/02/2021;334.46;227.91;332.92;255.95;9680520706.00;39553242902;4
8776;Binance Coin;BNB;21/02/2021;307.59;250.54;254.54;293.92;8505963719.00;45420831168;4
8777;Binance Coin;BNB;22/02/2021;295.48;223.02;294.61;267.51;7885768925.00;41339035406;4
8778;Binance Coin;BNB;23/02/2021;268.54;190.41;267.36;230.99;8280752930.00;35696185048;4
8779;Binance Coin;BNB;24/02/2021;280.09;214.52;231.12;254.36;7154121651.00;39306825006;4
8780;Binance Coin;BNB;25/02/2021;264.71;233.89;254.47;233.89;4059853073.00;36143048172;4
8781;Binance Coin;BNB;26/02/2021;238.76;210.31;235.27;221.68;4167145958.00;34256894118;4
8782;Binance Coin;BNB;27/02/2021;237.18;220.1;221.98;225.25;2755271254.00;34808423808;4
8783;Binance Coin;BNB;28/02/2021;228.17;195.85;225.45;209.57;3129699003.00;32386116331;4
8784;Binance Coin;BNB;1/03/2021;259.49;209.95;209.95;254.63;5008256561.00;39348672761;4
8785;Binance Coin;BNB;2/03/2021;264.17;228.64;254.95;239.52;5882262804.00;37014085021;4
8786;Binance Coin;BNB;3/03/2021;254.25;236.91;239.69;241.09;5827707431.00;37256520784;4
8787;Binance Coin;BNB;4/03/2021;249.47;226.08;241.05;229.95;5580339595.00;35534051133;4
8788;Binance Coin;BNB;5/03/2021;230.37;216.27;229.84;226.37;4969642573.00;34981982954;4
8789;Binance Coin;BNB;6/03/2021;232.1;220.08;226.2;226.67;4489684331.00;35027459802;4
8790;Binance Coin;BNB;7/03/2021;243.34;225.55;226.67;240.18;5081569247.00;37115563235;4
8791;Binance Coin;BNB;8/03/2021;242.69;229.44;240.18;240.32;5016770824.00;37137112622;4
8792;Binance Coin;BNB;9/03/2021;296.66;236.05;240.4;293.46;8676266998.00;45349688818;4
8793;Binance Coin;BNB;10/03/2021;295.07;268.58;293.42;279.36;4544623650.00;43169973367;4
8794;Binance Coin;BNB;11/03/2021;313.11;273.38;278.51;289.79;4676132222.00;44782177641;4
8795;Binance Coin;BNB;12/03/2021;290.03;253.95;290;263.69;3960814749.00;40748105862;4
8796;Binance Coin;BNB;13/03/2021;283.01;256.19;263.59;276.1;2903774859.00;42667226946;4
8797;Binance Coin;BNB;14/03/2021;276.37;264.64;276.19;264.64;2044273970.00;40895052332;4
8798;Binance Coin;BNB;15/03/2021;267.23;250.61;264.06;254.66;2488528410.00;39353447071;4
8799;Binance Coin;BNB;16/03/2021;258.88;242.18;254.45;258.1;2425543830.00;39885015333;4
8800;Binance Coin;BNB;17/03/2021;270.96;249.93;258.39;269.85;2271426252.00;41701420904;4
8801;Binance Coin;BNB;18/03/2021;277.77;258.73;269.64;261.7;2445995134.00;40441972615;4
8802;Binance Coin;BNB;19/03/2021;269.23;256.27;261.63;264.06;1873443830.00;40805530274;4
8803;Binance Coin;BNB;20/03/2021;274.87;262.97;264.09;264.74;2004752539.00;40911268601;4
8804;Binance Coin;BNB;21/03/2021;268.88;257.52;264.96;264.89;1718563711.00;40933596276;4
8805;Binance Coin;BNB;22/03/2021;276.97;255.21;265.07;255.9;2323911466.00;39544969150;4
8806;Binance Coin;BNB;23/03/2021;263.15;253.01;255.95;255.69;2010488139.00;39512436988;4
8807;Binance Coin;BNB;24/03/2021;268.62;243.23;255.89;249.85;2385752951.00;38610229807;4
8808;Binance Coin;BNB;25/03/2021;250.14;227.29;249.47;234.89;2314734091.00;36297499650;4
8809;Binance Coin;BNB;26/03/2021;255.1;234.79;234.79;255.1;2099285452.00;39422018823;4
8810;Binance Coin;BNB;27/03/2021;275.59;250.49;255.12;269.1;2457659540.00;41585130057;4
8811;Binance Coin;BNB;28/03/2021;280.99;262.29;269.31;269.19;2527142069.00;41598879256;4
8812;Binance Coin;BNB;29/03/2021;277.48;265.37;268.97;275.21;2067448661.00;42529681607;4
8813;Binance Coin;BNB;30/03/2021;311.43;271.58;275.24;311.43;4039620710.00;48125603373;4
8814;Binance Coin;BNB;31/03/2021;316.49;289.01;311.55;302.06;3545493416.00;46678707631;4
8815;Binance Coin;BNB;1/04/2021;339.21;301.59;302.25;335.21;3718677616.00;51801379680;4
8816;Binance Coin;BNB;2/04/2021;356.78;329.75;335.09;339.01;3950524039.00;52387808184;4
8817;Binance Coin;BNB;3/04/2021;349.63;319.19;338.91;323.13;2953164849.00;49934722802;4
8818;Binance Coin;BNB;4/04/2021;353.43;319.85;323.35;351.62;3200674446.00;54337497318;4
8819;Binance Coin;BNB;5/04/2021;381.03;339.46;351.24;367.77;4073047973.00;56832907205;4
8820;Binance Coin;BNB;6/04/2021;412.26;364.13;368.1;403.59;5277448222.00;62368004529;4
8821;Binance Coin;BNB;7/04/2021;414.36;358.74;403.7;374.66;5976362849.00;57897068143;4
8822;Binance Coin;BNB;8/04/2021;422.47;372.52;376.27;418.04;4550316562.00;64600635460;4
8823;Binance Coin;BNB;9/04/2021;453.7;405.44;418.05;453.18;4701175013.00;70030932980;4
8824;Binance Coin;BNB;10/04/2021;487.28;451.36;454.34;472.56;6160670397.00;73026065780;4
8825;Binance Coin;BNB;11/04/2021;529.65;459.59;471.65;525.39;5697422904.00;81189295175;4
8826;Binance Coin;BNB;12/04/2021;637.44;516.28;526.7;598.72;14436315725.00;92522278160;4
8827;Binance Coin;BNB;13/04/2021;602.3;532.96;596.99;549.59;9433830832.00;84929138157;4
8828;Binance Coin;BNB;14/04/2021;590.42;526.53;550.4;549.59;7452346448.00;84929962001;4
8829;Binance Coin;BNB;15/04/2021;556.83;536.08;550.41;542.63;4608061831.00;83854448856;4
8830;Binance Coin;BNB;16/04/2021;548.89;493.01;542.57;510.22;6886285728.00;78284562613;4
8831;Binance Coin;BNB;17/04/2021;548.6;509.05;509.58;520.42;5195399091.00;79849049194;4
8832;Binance Coin;BNB;18/04/2021;526.06;429.05;520.59;481.03;6711806048.00;73806479141;4
8833;Binance Coin;BNB;19/04/2021;539.71;469.15;481.4;505.09;7141301320.00;77497870497;4
8834;Binance Coin;BNB;20/04/2021;588.06;475.59;503.8;587.03;9330924061.00;90069573288;4
8835;Binance Coin;BNB;21/04/2021;612.69;537.35;586.9;546.02;8456300946.00;83777978676;4
8836;Binance Coin;BNB;22/04/2021;582.04;481.26;544.01;506.01;8342960849.00;77639041510;4
8837;Binance Coin;BNB;23/04/2021;530.07;452.44;505.86;526.57;8893557870.00;80792431547;4
8838;Binance Coin;BNB;24/04/2021;527.44;483.96;526.76;496.42;4070234640.00;76166401717;4
8839;Binance Coin;BNB;25/04/2021;517.08;478.89;496.26;505.08;3419309603.00;77495435715;4
8840;Binance Coin;BNB;26/04/2021;549.97;502.31;504.75;534.58;4072866875.00;82021803835;4
8841;Binance Coin;BNB;27/04/2021;578.62;525.77;535.43;568.47;4050720272.00;87222083030;4
8842;Binance Coin;BNB;28/04/2021;578.89;539.07;568.75;562.63;3648784689.00;86326344910;4
8843;Binance Coin;BNB;29/04/2021;614.82;554.28;562.87;599.71;6585918998.00;92014712105;4
8844;Binance Coin;BNB;30/04/2021;627.78;586.21;599.99;624.08;5741358048.00;95754488402;4
8845;Binance Coin;BNB;1/05/2021;641.86;611.3;622.47;619.35;4065705136.00;95028239640;4
8846;Binance Coin;BNB;2/05/2021;628.62;595.86;619.97;622.1;3765184551.00;95450760764;4
8847;Binance Coin;BNB;3/05/2021;679.82;621.9;621.9;675.68;5274868721.00;1.04E+11;4
8848;Binance Coin;BNB;4/05/2021;676.92;606.27;676.32;611.2;5728175230.00;93778232799;4
8849;Binance Coin;BNB;5/05/2021;656.24;605.17;609.33;651.66;4248449283.00;99986497074;4
8850;Binance Coin;BNB;6/05/2021;653.41;621.07;651.05;633.28;3975000211.00;97166045768;4
8851;Binance Coin;BNB;7/05/2021;644.12;612.16;634.01;624.56;3658116306.00;95828556591;4
8852;Binance Coin;BNB;8/05/2021;657.54;618.84;624.39;646.1;3910931715.00;99133120518;4
8853;Binance Coin;BNB;9/05/2021;678.23;631.47;646.31;662.23;4321052943.00;1.02E+11;4
8854;Binance Coin;BNB;10/05/2021;690.93;596.17;661.45;631.35;5157435389.00;96870167482;4
8855;Binance Coin;BNB;11/05/2021;672.46;623.25;631.24;672.33;4865455319.00;1.03E+11;4
8856;Binance Coin;BNB;12/05/2021;684.14;588.19;671.78;588.19;4311561442.00;90246958221;4
8857;Binance Coin;BNB;13/05/2021;632.97;530.24;592.95;571.43;7417114170.00;87676856077;4
8858;Binance Coin;BNB;14/05/2021;614.49;567.03;570.96;603.13;3735474448.00;92539717936;4
8859;Binance Coin;BNB;15/05/2021;610.51;561.17;602.55;563.04;3480395174.00;86389113997;4
8860;Binance Coin;BNB;16/05/2021;606;535.06;562.65;562.83;4047395255.00;86356615319;4
8861;Binance Coin;BNB;17/05/2021;564.45;486;564.45;511.96;5123430659.00;78552180732;4
8862;Binance Coin;BNB;18/05/2021;534.18;496.98;511.39;508.02;3548216902.00;77947333995;4
8863;Binance Coin;BNB;19/05/2021;515.72;283.45;508.86;339.03;8779943654.00;52017662499;4
8864;Binance Coin;BNB;20/05/2021;424.29;286.09;335.56;393.61;7093839295.00;60393147664;4
8865;Binance Coin;BNB;21/05/2021;415.71;275.39;391.54;326.3;6291181865.00;50064589685;4
8866;Binance Coin;BNB;22/05/2021;335.73;285.35;326.8;299.5;3871242832.00;45953780782;4
8867;Binance Coin;BNB;23/05/2021;313.53;213.52;300.04;262.95;5336233746.00;40344516407;4
8868;Binance Coin;BNB;24/05/2021;350.27;258.62;261.12;345.31;6066277282.00;52981857815;4
8869;Binance Coin;BNB;25/05/2021;374.6;307.73;345.49;344.11;5656677341.00;52798403677;4
8870;Binance Coin;BNB;26/05/2021;387.77;337.06;343.53;379.85;4502557689.00;58282146665;4
8871;Binance Coin;BNB;27/05/2021;387.49;340.89;379.69;367.66;3965850350.00;56410493527;4
8872;Binance Coin;BNB;28/05/2021;373.31;313.72;369.84;329.88;4482824807.00;50614430478;4
8873;Binance Coin;BNB;29/05/2021;346.92;296.57;328.99;305.05;3070017878.00;46805037636;4
8874;Binance Coin;BNB;30/05/2021;337.74;292.85;305.04;325.78;3246314973.00;49985988837;4
8875;Binance Coin;BNB;31/05/2021;355.98;307.94;325.81;354.33;3865691845.00;54365777869;4
8876;Binance Coin;BNB;1/06/2021;364.32;340.47;353.78;362.79;3425775257.00;55664633494;4
8877;Binance Coin;BNB;2/06/2021;418.67;350.96;362.36;401.26;4486850584.00;61566839406;4
8878;Binance Coin;BNB;3/06/2021;432.31;392.03;401.76;427.81;4370188399.00;65639810000;4
8879;Binance Coin;BNB;4/06/2021;428.44;366.27;428.19;391.4;4951450795.00;60052916384;4
8880;Binance Coin;BNB;5/06/2021;425.9;375.07;390.96;390.43;3956143113.00;59905089190;4
8881;Binance Coin;BNB;6/06/2021;400.04;382.34;390.24;393.82;2101917655.00;60424976236;4
8882;Binance Coin;BNB;7/06/2021;407.38;355.98;393.65;357.31;2927240962.00;54823141744;4
8883;Binance Coin;BNB;8/06/2021;365.92;320.24;358.17;354;4491122307.00;54315456382;4
8884;Binance Coin;BNB;9/06/2021;378.74;334.42;352.77;375.73;3543408536.00;57650059188;4
8885;Binance Coin;BNB;10/06/2021;376.95;345.52;375.67;352.18;2505012942.00;54036486743;4
8886;Binance Coin;BNB;11/06/2021;365.3;341.48;352.08;345.93;2269923678.00;53077605761;4
8887;Binance Coin;BNB;12/06/2021;348.88;325.82;345.9;343.74;2146761411.00;52741180523;4
8888;Binance Coin;BNB;13/06/2021;369.06;331.11;344.04;366.65;2171880359.00;56256011121;4
8889;Binance Coin;BNB;14/06/2021;377.02;355.31;365.75;368.79;2271215183.00;56584941354;4
8890;Binance Coin;BNB;15/06/2021;379.66;363.94;372.74;373.57;2246535807.00;57317337202;4
8891;Binance Coin;BNB;16/06/2021;366.82;343.65;366.82;347.03;1626149384.00;53246345449;4
8892;Binance Coin;BNB;17/06/2021;362.26;346.04;347.21;352.74;1379161855.00;54121692902;4
8893;Binance Coin;BNB;18/06/2021;357.07;328.05;353.01;336.81;1613940591.00;51677686349;4
8894;Binance Coin;BNB;19/06/2021;345.46;332.1;337.55;335.71;1140833816.00;51509394171;4
8895;Binance Coin;BNB;20/06/2021;340.79;310.78;334.65;340.07;1756674565.00;52177493482;4
8896;Binance Coin;BNB;21/06/2021;341.8;269.43;339.33;270.98;2911962314.00;41577927585;4
8897;Binance Coin;BNB;22/06/2021;291.02;226.3;270.79;261.82;4089344405.00;40171507065;4
8898;Binance Coin;BNB;23/06/2021;309.13;252.2;262.06;294.49;3170293549.00;45184499011;4
8899;Binance Coin;BNB;24/06/2021;316.19;281.98;296.26;308.4;2323626593.00;47318252297;4
8900;Binance Coin;BNB;25/06/2021;313.98;275.84;308.58;281.62;2317971593.00;43209910988;4
8901;Binance Coin;BNB;26/06/2021;289.95;264.6;281.13;279.44;1921847994.00;42874988514;4
8902;Binance Coin;BNB;27/06/2021;291.15;270.29;279.87;290.57;1521388056.00;44582539628;4
8903;Binance Coin;BNB;28/06/2021;298.72;283.95;290.82;289.53;1722578691.00;44424058538;4
8904;Binance Coin;BNB;29/06/2021;315.44;289.22;289.92;300.21;1946428384.00;46062327532;4
8905;Binance Coin;BNB;30/06/2021;304.8;281.78;300.96;303.3;1903538448.00;46535565043;4
8906;Binance Coin;BNB;1/07/2021;303.53;281.58;303.53;288.22;1357794786.00;44222184819;4
8907;Binance Coin;BNB;2/07/2021;290.62;277.35;287.75;287.42;1133632645.00;44100157948;4
8908;Binance Coin;BNB;3/07/2021;302.61;283.43;287.22;298.24;1113777297.00;45759384867;4
8909;Binance Coin;BNB;4/07/2021;314.71;292.79;298.11;307.73;1387395766.00;47216226924;4
8910;Binance Coin;BNB;5/07/2021;307.68;293.52;307.68;302.38;1504869977.00;46394729480;4
8911;Binance Coin;BNB;6/07/2021;321.52;302.2;302.2;320.93;2203265498.00;49241956385;4
8912;Cardano;ADA;2/10/2017;0.03;0.02;0.02;0.03;57641300.00;628899051.8;5
8913;Cardano;ADA;3/10/2017;0.03;0.02;0.03;0.02;16997800.00;539692714.9;5
8914;Cardano;ADA;4/10/2017;0.02;0.02;0.02;0.02;9000050.00;568619547.5;5
8915;Cardano;ADA;5/10/2017;0.02;0.02;0.02;0.02;5562510.00;557139040.7;5
8916;Cardano;ADA;6/10/2017;0.02;0.02;0.02;0.02;7780710.00;480664553.4;5
8917;Cardano;ADA;7/10/2017;0.02;0.02;0.02;0.02;7411240.00;542936191.4;5
8918;Cardano;ADA;8/10/2017;0.02;0.02;0.02;0.02;7727460.00;530913808.8;5
8919;Cardano;ADA;9/10/2017;0.02;0.02;0.02;0.02;4663310.00;573343459.8;5
8920;Cardano;ADA;10/10/2017;0.02;0.02;0.02;0.02;2725600.00;558243533.9;5
8921;Cardano;ADA;11/10/2017;0.02;0.02;0.02;0.02;3606720.00;583864665;5
8922;Cardano;ADA;12/10/2017;0.03;0.02;0.02;0.03;8680640.00;680640048.5;5
8923;Cardano;ADA;13/10/2017;0.03;0.03;0.03;0.03;15613600.00;872212580;5
8924;Cardano;ADA;14/10/2017;0.04;0.03;0.03;0.03;27853200.00;841719752.3;5
8925;Cardano;ADA;15/10/2017;0.03;0.03;0.03;0.03;7104990.00;779072171.8;5
8926;Cardano;ADA;16/10/2017;0.03;0.03;0.03;0.03;6196030.00;750542023.3;5
8927;Cardano;ADA;17/10/2017;0.03;0.03;0.03;0.03;7039900.00;705670042.4;5
8928;Cardano;ADA;18/10/2017;0.03;0.02;0.03;0.03;2336180.00;692011661.6;5
8929;Cardano;ADA;19/10/2017;0.03;0.03;0.03;0.03;2897720.00;700857978.1;5
8930;Cardano;ADA;20/10/2017;0.03;0.03;0.03;0.03;8716410.00;794140985.2;5
8931;Cardano;ADA;21/10/2017;0.03;0.03;0.03;0.03;5344520.00;737267363.2;5
8932;Cardano;ADA;22/10/2017;0.03;0.03;0.03;0.03;2930210.00;718926553.5;5
8933;Cardano;ADA;23/10/2017;0.03;0.02;0.03;0.03;3517050.00;659937282.6;5
8934;Cardano;ADA;24/10/2017;0.03;0.02;0.03;0.03;7589560.00;705027051;5
8935;Cardano;ADA;25/10/2017;0.03;0.03;0.03;0.03;2561430.00;713707434.2;5
8936;Cardano;ADA;26/10/2017;0.03;0.03;0.03;0.03;2437710.00;703448092.4;5
8937;Cardano;ADA;27/10/2017;0.03;0.03;0.03;0.03;2511440.00;684002789.5;5
8938;Cardano;ADA;28/10/2017;0.03;0.03;0.03;0.03;1739460.00;670632199.2;5
8939;Cardano;ADA;29/10/2017;0.03;0.03;0.03;0.03;4746180.00;741693114.2;5
8940;Cardano;ADA;30/10/2017;0.03;0.03;0.03;0.03;3781270.00;741070864.5;5
8941;Cardano;ADA;31/10/2017;0.03;0.03;0.03;0.03;7304450.00;789155209.5;5
8942;Cardano;ADA;1/11/2017;0.03;0.02;0.03;0.02;9382780.00;595964828.8;5
8943;Cardano;ADA;2/11/2017;0.02;0.02;0.02;0.02;6165050.00;552399572.2;5
8944;Cardano;ADA;3/11/2017;0.02;0.02;0.02;0.02;2836080.00;586680344.8;5
8945;Cardano;ADA;4/11/2017;0.02;0.02;0.02;0.02;2626920.00;570968540.1;5
8946;Cardano;ADA;5/11/2017;0.02;0.02;0.02;0.02;2396230.00;535005100.6;5
8947;Cardano;ADA;6/11/2017;0.02;0.02;0.02;0.02;4591160.00;567310230.4;5
8948;Cardano;ADA;7/11/2017;0.02;0.02;0.02;0.02;2539540.00;575443552.5;5
8949;Cardano;ADA;8/11/2017;0.03;0.02;0.02;0.03;6367000.00;652999198.6;5
8950;Cardano;ADA;9/11/2017;0.04;0.03;0.03;0.03;18716200.00;831037799.2;5
8951;Cardano;ADA;10/11/2017;0.03;0.03;0.03;0.03;6766780.00;703121411.3;5
8952;Cardano;ADA;11/11/2017;0.03;0.03;0.03;0.03;5532220.00;711363627.1;5
8953;Cardano;ADA;12/11/2017;0.03;0.02;0.03;0.02;7280250.00;621653370.3;5
8954;Cardano;ADA;13/11/2017;0.03;0.02;0.02;0.03;4419440.00;669115465.6;5
8955;Cardano;ADA;14/11/2017;0.03;0.03;0.03;0.03;3033290.00;680069652.9;5
8956;Cardano;ADA;15/11/2017;0.03;0.03;0.03;0.03;6858800.00;685631009.5;5
8957;Cardano;ADA;16/11/2017;0.03;0.03;0.03;0.03;4888130.00;715068605.4;5
8958;Cardano;ADA;17/11/2017;0.03;0.03;0.03;0.03;3578870.00;668205425.4;5
8959;Cardano;ADA;18/11/2017;0.03;0.02;0.03;0.03;2930550.00;683673515.7;5
8960;Cardano;ADA;19/11/2017;0.03;0.03;0.03;0.03;4725050.00;728148812.5;5
8961;Cardano;ADA;20/11/2017;0.03;0.03;0.03;0.03;16172400.00;766956451.7;5
8962;Cardano;ADA;21/11/2017;0.03;0.03;0.03;0.03;5836790.00;734526871.9;5
8963;Cardano;ADA;22/11/2017;0.03;0.03;0.03;0.03;4938480.00;740197122.2;5
8964;Cardano;ADA;23/11/2017;0.03;0.03;0.03;0.03;5132300.00;711539931.1;5
8965;Cardano;ADA;24/11/2017;0.03;0.03;0.03;0.03;5502350.00;735856930.6;5
8966;Cardano;ADA;25/11/2017;0.03;0.03;0.03;0.03;6156460.00;789409294.8;5
8967;Cardano;ADA;26/11/2017;0.04;0.03;0.03;0.04;30527100.00;941982326.8;5
8968;Cardano;ADA;27/11/2017;0.06;0.04;0.04;0.05;77777296.00;1311728280;5
8969;Cardano;ADA;28/11/2017;0.13;0.05;0.05;0.12;240338000.00;3104611135;5
8970;Cardano;ADA;29/11/2017;0.15;0.08;0.12;0.09;210624992.00;2326119729;5
8971;Cardano;ADA;30/11/2017;0.13;0.09;0.09;0.12;124345000.00;3108214997;5
8972;Cardano;ADA;1/12/2017;0.13;0.11;0.12;0.13;73657600.00;3405572569;5
8973;Cardano;ADA;2/12/2017;0.14;0.13;0.13;0.13;56712600.00;3431473713;5
8974;Cardano;ADA;3/12/2017;0.14;0.12;0.13;0.13;46458900.00;3417369386;5
